All Method Calls (7334)

<org.axiondb.expression.ExpressionIdentifier; getName[]; java.lang.String; org.axiondb.expression.ExpressionIdentifier; getLabel[]; java.lang.String; null; this>
<org.axiondb.NotWhereNode; getChild[]; org.axiondb.WhereNode; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; nnode>
<org.axiondb.LeafWhereNode; getLeft[]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; leaf>
<org.axiondb.engine.BaseDatabase; resolveSelectable[org.axiondb.Selectable, org.axiondb.TableIdentifier[]]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; this>
<org.axiondb.LeafWhereNode; getLeft[]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; leaf>
<org.axiondb.LeafWhereNode; setLeft[org.axiondb.Selectable]; void; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; leaf>
<org.axiondb.LeafWhereNode; getRight[]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; leaf>
<org.axiondb.engine.BaseDatabase; resolveSelectable[org.axiondb.Selectable, org.axiondb.TableIdentifier[]]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; this>
<org.axiondb.LeafWhereNode; getRight[]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; leaf>
<org.axiondb.LeafWhereNode; setRight[org.axiondb.Selectable]; void; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; leaf>
<org.axiondb.InWhereNode; getLeft[]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; in>
<org.axiondb.InWhereNode; setLeft[org.axiondb.Selectable]; void; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; in>
<org.axiondb.engine.BaseDatabase; resolveSelectable[org.axiondb.Selectable, org.axiondb.TableIdentifier[]]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; this>
<org.axiondb.InWhereNode; getLeft[]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; null; in>
<org.axiondb.engine.BaseDatabase; resolveColumn[org.axiondb.ColumnIdentifier, org.axiondb.TableIdentifier[]]; org.axiondb.Selectable; org.axiondb.engine.BaseDatabase; resolveSelectable[org.axiondb.Selectable, org.axiondb.TableIdentifier[]]; org.axiondb.Selectable; null; this>
<org.axiondb.engine.BaseDatabase; resolveFunctionIdentifier[org.axiondb.functions.FunctionIdentifier, org.axiondb.TableIdentifier[]]; org.axiondb.functions.ConcreteFunction; org.axiondb.engine.BaseDatabase; resolveSelectable[org.axiondb.Selectable, org.axiondb.TableIdentifier[]]; org.axiondb.Selectable; null; this>
<org.axiondb.BindVariable; isBound[]; boolean; org.axiondb.engine.BaseDatabase; resolveSelectable[org.axiondb.Selectable, org.axiondb.TableIdentifier[]]; org.axiondb.Selectable; null; bvar>
<org.axiondb.engine.BaseDatabase; resolveExpression[org.axiondb.expression.ExpressionIdentifier, org.axiondb.TableIdentifier[]]; org.axiondb.expression.Expression; org.axiondb.engine.BaseDatabase; resolveSelectable[org.axiondb.Selectable, org.axiondb.TableIdentifier[]]; org.axiondb.Selectable; null; this>
<org.axiondb.engine.BaseDatabase; resolveWhereNode[org.axiondb.WhereNode, org.axiondb.TableIdentifier[]]; void; org.axiondb.engine.BaseDatabase; resolveSelectable[org.axiondb.Selectable, org.axiondb.TableIdentifier[]]; org.axiondb.Selectable; null; this>
<java.util.Collection; iterator[]; java.util.Iterator; org.axiondb.engine.BaseDatabase; checkpoint[]; void; null; _tables.values()>
<java.util.Map; values[]; java.util.Collection; org.axiondb.engine.BaseDatabase; checkpoint[]; void; iterator[]; _tables>
<java.util.Iterator; hasNext[]; boolean; org.axiondb.engine.BaseDatabase; checkpoint[]; void; null; tables>
<java.util.Iterator; next[]; java.lang.Object; org.axiondb.engine.BaseDatabase; checkpoint[]; void; null; tables>
<org.axiondb.Table; checkpoint[]; void; org.axiondb.engine.BaseDatabase; checkpoint[]; void; null; table>
<java.util.List; iterator[]; java.util.Iterator; org.axiondb.engine.BaseDatabase; createSequence[org.axiondb.Sequence]; void; null; getDatabaseModificationListeners()>
<org.axiondb.engine.BaseDatabase; getDatabaseModificationListeners[]; java.util.List; org.axiondb.engine.BaseDatabase; createSequence[org.axiondb.Sequence]; void; iterator[]; this>
<java.util.Iterator; hasNext[]; boolean; org.axiondb.engine.BaseDatabase; createSequence[org.axiondb.Sequence]; void; null; i>
<java.util.Iterator; next[]; java.lang.Object; org.axiondb.engine.BaseDatabase; createSequence[org.axiondb.Sequence]; void; null; i>
<org.axiondb.event.DatabaseModificationListener; sequenceAdded[org.axiondb.event.DatabaseSequenceEvent]; void; org.axiondb.engine.BaseDatabase; createSequence[org.axiondb.Sequence]; void; null; cur>
<java.util.Map; put[java.lang.Object, java.lang.Object]; java.lang.Object; org.axiondb.engine.BaseDatabase; createSequence[org.axiondb.Sequence]; void; null; _sequences>
<org.axiondb.Sequence; getName[]; java.lang.String; org.axiondb.engine.BaseDatabase; createSequence[org.axiondb.Sequence]; void; null; seq>
<org.axiondb.Sequence; addSequenceModificationListener[org.axiondb.event.SequenceModificationListener]; void; org.axiondb.engine.BaseDatabase; createSequence[org.axiondb.Sequence]; void; null; seq>
<java.lang.String; toUpperCase[]; java.lang.String; org.axiondb.engine.BaseDatabase; dropSequence[java.lang.String]; void; null; name>
<org.axiondb.engine.BaseDatabase; getSequence[java.lang.String]; org.axiondb.Sequence; org.axiondb.engine.BaseDatabase; dropSequence[java.lang.String]; void; null; this>
<java.util.Map; remove[java.lang.Object]; java.lang.Object; org.axiondb.engine.BaseDatabase; dropSequence[java.lang.String]; void; null; _sequences>
<java.util.Map; get[java.lang.Object]; java.lang.Object; org.axiondb.engine.BaseDatabase; getSequence[java.lang.String]; org.axiondb.Sequence; null; _sequences>
<java.lang.String; toUpperCase[]; java.lang.String; org.axiondb.engine.BaseDatabase; getSequence[java.lang.String]; org.axiondb.Sequence; null; name>
<java.util.List; add[java.lang.Object]; boolean; org.axiondb.engine.BaseDatabase; addDatabaseModificationListener[org.axiondb.event.DatabaseModificationListener]; void; null; _listeners>
<java.util.Collection; iterator[]; java.util.Iterator; org.axiondb.engine.BaseDatabase; getSequences[]; java.util.Iterator; null; _sequences.values()>
<java.util.Map; values[]; java.util.Collection; org.axiondb.engine.BaseDatabase; getSequences[]; java.util.Iterator; iterator[]; _sequences>
<java.util.Map; size[]; int; org.axiondb.engine.BaseDatabase; getSequenceCount[]; int; null; _sequences>
<java.util.Collection; iterator[]; java.util.Iterator; org.axiondb.engine.BaseDatabase; getTables[]; java.util.Iterator; null; _tables.values()>
<java.util.Map; values[]; java.util.Collection; org.axiondb.engine.BaseDatabase; getTables[]; java.util.Iterator; iterator[]; _tables>
<java.lang.Class; getClassLoader[]; java.lang.ClassLoader; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; null; BaseDatabase.class>
<java.lang.ClassLoader; getResourceAsStream[java.lang.String]; java.io.InputStream; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; null; classLoader>
<not found; debug[]; not found; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; null; _log>
<java.lang.Thread; getContextClassLoader[]; java.lang.ClassLoader; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; null; Thread.currentThread()>
<java.lang.Thread; currentThread[]; java.lang.Thread; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; getContextClassLoader[]; Thread>
<java.lang.ClassLoader; getResourceAsStream[java.lang.String]; java.io.InputStream; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; null; classLoader>
<java.util.Properties; load[java.io.InputStream]; void; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; null; _props>
<not found; error[]; not found; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; null; _log>
<java.io.InputStream; close[]; void; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; null; in>
<not found; warn[]; not found; org.axiondb.engine.BaseDatabase; getBaseProperties[]; java.util.Properties; null; _log>
<org.axiondb.engine.BaseDatabase; createSystemTable[java.lang.String]; org.axiondb.Table; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; columns>
<org.axiondb.engine.BaseDatabase; addDatabaseModificationListener[org.axiondb.event.DatabaseModificationListener]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.engine.BaseDatabase; addTable[org.axiondb.Table]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.engine.BaseDatabase; createSystemTable[java.lang.String]; org.axiondb.Table; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; tables>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; tables>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; tables>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; tables>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; tables>
<org.axiondb.engine.AxionTablesMetaTableUpdater; createRowForAddedTable[org.axiondb.Table]; org.axiondb.Row; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; updTables>
<org.axiondb.Table; addRow[org.axiondb.Row]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; tables>
<org.axiondb.engine.BaseDatabase; addDatabaseModificationListener[org.axiondb.event.DatabaseModificationListener]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.engine.BaseDatabase; addTable[org.axiondb.Table]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.engine.BaseDatabase; createSystemTable[java.lang.String]; org.axiondb.Table; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; tableTypes>
<org.axiondb.engine.SimpleRow; set[int, java.lang.Object]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; row>
<org.axiondb.Table; addRow[org.axiondb.Row]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; tableTypes>
<org.axiondb.engine.BaseDatabase; addTable[org.axiondb.Table]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.engine.BaseDatabase; createSystemTable[java.lang.String]; org.axiondb.Table; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; catalogs>
<org.axiondb.engine.SimpleRow; set[int, java.lang.Object]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; row>
<org.axiondb.Table; addRow[org.axiondb.Row]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; catalogs>
<org.axiondb.engine.BaseDatabase; addTable[org.axiondb.Table]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.engine.BaseDatabase; createSystemTable[java.lang.String]; org.axiondb.Table; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; schemata>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; schemata>
<org.axiondb.engine.SimpleRow; set[int, java.lang.Object]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; row>
<org.axiondb.engine.SimpleRow; set[int, java.lang.Object]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; row>
<org.axiondb.Table; addRow[org.axiondb.Row]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; schemata>
<org.axiondb.engine.BaseDatabase; addTable[org.axiondb.Table]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.engine.BaseDatabase; createSystemTable[java.lang.String]; org.axiondb.Table; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; this>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; types>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; types>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; types>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; types>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; types>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; types>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; types>
<org.axiondb.Table; addColumn[org.axiondb.Column]; void; org.axiondb.engine.BaseDatabase; createMetaDataTables[]; void; null; types>
