All Method Calls (8837)

<java.util.Map; get[java.lang.Object]; java.lang.Object; org.sablecc.sablecc.ResolveProdTransformIds; caseAProd[org.sablecc.sablecc.node.AProd]; void; null; transformIds.astIds.names>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAHelperDef[org.sablecc.sablecc.node.AHelperDef]; void; null; node.getRegExp()>
<org.sablecc.sablecc.node.AHelperDef; getRegExp[]; org.sablecc.sablecc.node.PRegExp; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAHelperDef[org.sablecc.sablecc.node.AHelperDef]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.node.AHelperDef; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAHelperDef[org.sablecc.sablecc.node.AHelperDef]; void; null; node>
<org.sablecc.sablecc.node.TId; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAHelperDef[org.sablecc.sablecc.node.AHelperDef]; void; null; node.getId()>
<org.sablecc.sablecc.node.AHelperDef; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAHelperDef[org.sablecc.sablecc.node.AHelperDef]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAHelperDef[org.sablecc.sablecc.node.AHelperDef]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAHelperDef[org.sablecc.sablecc.node.AHelperDef]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultIn[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAStates[org.sablecc.sablecc.node.AStates]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultOut[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAStates[org.sablecc.sablecc.node.AStates]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAStates[org.sablecc.sablecc.node.AStates]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStates[org.sablecc.sablecc.node.AStates]; void; null; this>
<java.util.LinkedList; toArray[]; java.lang.Object[]; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStates[org.sablecc.sablecc.node.AStates]; void; null; node.getListId()>
<org.sablecc.sablecc.node.AStates; getListId[]; java.util.LinkedList; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStates[org.sablecc.sablecc.node.AStates]; void; toArray[]; node>
<org.sablecc.sablecc.node.TId; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStates[org.sablecc.sablecc.node.AStates]; void; null; ((TId)temp[i])>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAStates[org.sablecc.sablecc.node.AStates]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStates[org.sablecc.sablecc.node.AStates]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultIn[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inATokens[org.sablecc.sablecc.node.ATokens]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultOut[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outATokens[org.sablecc.sablecc.node.ATokens]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inATokens[org.sablecc.sablecc.node.ATokens]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokens[org.sablecc.sablecc.node.ATokens]; void; null; this>
<java.util.LinkedList; toArray[]; java.lang.Object[]; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokens[org.sablecc.sablecc.node.ATokens]; void; null; node.getTokenDefs()>
<org.sablecc.sablecc.node.ATokens; getTokenDefs[]; java.util.LinkedList; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokens[org.sablecc.sablecc.node.ATokens]; void; toArray[]; node>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokens[org.sablecc.sablecc.node.ATokens]; void; null; ((PTokenDef)temp[i])>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outATokens[org.sablecc.sablecc.node.ATokens]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokens[org.sablecc.sablecc.node.ATokens]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultIn[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultOut[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; this>
<org.sablecc.sablecc.node.ATokenDef; getLookAhead[]; org.sablecc.sablecc.node.PRegExp; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node.getLookAhead()>
<org.sablecc.sablecc.node.ATokenDef; getLookAhead[]; org.sablecc.sablecc.node.PRegExp; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.node.ATokenDef; getSlash[]; org.sablecc.sablecc.node.TSlash; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node>
<org.sablecc.sablecc.node.TSlash; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node.getSlash()>
<org.sablecc.sablecc.node.ATokenDef; getSlash[]; org.sablecc.sablecc.node.TSlash; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.node.ATokenDef; getRegExp[]; org.sablecc.sablecc.node.PRegExp; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node.getRegExp()>
<org.sablecc.sablecc.node.ATokenDef; getRegExp[]; org.sablecc.sablecc.node.PRegExp; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.node.ATokenDef; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node>
<org.sablecc.sablecc.node.TId; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node.getId()>
<org.sablecc.sablecc.node.ATokenDef; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.node.ATokenDef; getStateList[]; org.sablecc.sablecc.node.PStateList; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; node.getStateList()>
<org.sablecc.sablecc.node.ATokenDef; getStateList[]; org.sablecc.sablecc.node.PStateList; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATokenDef[org.sablecc.sablecc.node.ATokenDef]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultIn[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAStateList[org.sablecc.sablecc.node.AStateList]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultOut[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAStateList[org.sablecc.sablecc.node.AStateList]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAStateList[org.sablecc.sablecc.node.AStateList]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; null; this>
<java.util.LinkedList; toArray[]; java.lang.Object[]; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; null; node.getStateLists()>
<org.sablecc.sablecc.node.AStateList; getStateLists[]; java.util.LinkedList; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; toArray[]; node>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; null; ((PStateListTail)temp[i])>
<org.sablecc.sablecc.node.AStateList; getTransition[]; org.sablecc.sablecc.node.PTransition; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; null; node>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; null; node.getTransition()>
<org.sablecc.sablecc.node.AStateList; getTransition[]; org.sablecc.sablecc.node.PTransition; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.node.AStateList; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; null; node>
<org.sablecc.sablecc.node.TId; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; null; node.getId()>
<org.sablecc.sablecc.node.AStateList; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAStateList[org.sablecc.sablecc.node.AStateList]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateList[org.sablecc.sablecc.node.AStateList]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultIn[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultOut[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; null; this>
<org.sablecc.sablecc.node.AStateListTail; getTransition[]; org.sablecc.sablecc.node.PTransition; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; null; node>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; null; node.getTransition()>
<org.sablecc.sablecc.node.AStateListTail; getTransition[]; org.sablecc.sablecc.node.PTransition; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.node.AStateListTail; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; null; node>
<org.sablecc.sablecc.node.TId; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; null; node.getId()>
<org.sablecc.sablecc.node.AStateListTail; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAStateListTail[org.sablecc.sablecc.node.AStateListTail]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultIn[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inATransition[org.sablecc.sablecc.node.ATransition]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultOut[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outATransition[org.sablecc.sablecc.node.ATransition]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inATransition[org.sablecc.sablecc.node.ATransition]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATransition[org.sablecc.sablecc.node.ATransition]; void; null; this>
<org.sablecc.sablecc.node.ATransition; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATransition[org.sablecc.sablecc.node.ATransition]; void; null; node>
<org.sablecc.sablecc.node.TId; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATransition[org.sablecc.sablecc.node.ATransition]; void; null; node.getId()>
<org.sablecc.sablecc.node.ATransition; getId[]; org.sablecc.sablecc.node.TId; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATransition[org.sablecc.sablecc.node.ATransition]; void; apply[org.sablecc.sablecc.node.Switch]; node>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outATransition[org.sablecc.sablecc.node.ATransition]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseATransition[org.sablecc.sablecc.node.ATransition]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultIn[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAIgnTokens[org.sablecc.sablecc.node.AIgnTokens]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultOut[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAIgnTokens[org.sablecc.sablecc.node.AIgnTokens]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAIgnTokens[org.sablecc.sablecc.node.AIgnTokens]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAIgnTokens[org.sablecc.sablecc.node.AIgnTokens]; void; null; this>
<java.util.LinkedList; toArray[]; java.lang.Object[]; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAIgnTokens[org.sablecc.sablecc.node.AIgnTokens]; void; null; node.getListId()>
<org.sablecc.sablecc.node.AIgnTokens; getListId[]; java.util.LinkedList; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAIgnTokens[org.sablecc.sablecc.node.AIgnTokens]; void; toArray[]; node>
<org.sablecc.sablecc.node.TId; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAIgnTokens[org.sablecc.sablecc.node.AIgnTokens]; void; null; ((TId)temp[i])>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAIgnTokens[org.sablecc.sablecc.node.AIgnTokens]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAIgnTokens[org.sablecc.sablecc.node.AIgnTokens]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultIn[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inARegExp[org.sablecc.sablecc.node.ARegExp]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultOut[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outARegExp[org.sablecc.sablecc.node.ARegExp]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inARegExp[org.sablecc.sablecc.node.ARegExp]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseARegExp[org.sablecc.sablecc.node.ARegExp]; void; null; this>
<java.util.LinkedList; toArray[]; java.lang.Object[]; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseARegExp[org.sablecc.sablecc.node.ARegExp]; void; null; node.getConcats()>
<org.sablecc.sablecc.node.ARegExp; getConcats[]; java.util.LinkedList; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseARegExp[org.sablecc.sablecc.node.ARegExp]; void; toArray[]; node>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseARegExp[org.sablecc.sablecc.node.ARegExp]; void; null; ((PConcat)temp[i])>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outARegExp[org.sablecc.sablecc.node.ARegExp]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseARegExp[org.sablecc.sablecc.node.ARegExp]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultIn[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAConcat[org.sablecc.sablecc.node.AConcat]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; defaultOut[org.sablecc.sablecc.node.Node]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; outAConcat[org.sablecc.sablecc.node.AConcat]; void; null; this>
<org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; inAConcat[org.sablecc.sablecc.node.AConcat]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAConcat[org.sablecc.sablecc.node.AConcat]; void; null; this>
<java.util.LinkedList; toArray[]; java.lang.Object[]; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAConcat[org.sablecc.sablecc.node.AConcat]; void; null; node.getUnExps()>
<org.sablecc.sablecc.node.AConcat; getUnExps[]; java.util.LinkedList; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAConcat[org.sablecc.sablecc.node.AConcat]; void; toArray[]; node>
<org.sablecc.sablecc.node.Switchable; apply[org.sablecc.sablecc.node.Switch]; void; org.sablecc.sablecc.analysis.ReversedDepthFirstAdapter; caseAConcat[org.sablecc.sablecc.node.AConcat]; void; null; ((PUnExp)temp[i])>
